uid,Mstar,rho,w,TD,C_over_Cmin
A:Nanbeige-16B,24.2,0.3527,1.9305837377485906,2.791751213245772,1.3516836662039284
A:Calm2-7B,24.2,0.3527,2.051871040731861,3.1556131221955837,1.4312635139232448
A:BlueLM 7B,24.2,0.3527,2.61728674190653,4.85186022571959,1.8819537663059775
A:Mi:dm 200B,24.2,0.3527,0.5733965042958538,-1.2798104871124387,1.2417133445328588
A:Skywork-13B,24.2,0.3527,2.2662452008476643,3.798735602542993,1.5868673729147815
A:Stockmark-13B,24.2,0.3527,0.8767471734034578,-0.3697584797896267,1.0123304490304135
A:Aquila2 34B,24.2,0.3527,1.3678831060176715,1.1036493180530145,1.0717329707178702
A:Jiutian,24.2,0.3527,1.8752547743554953,2.6257643230664858,1.3174686086375542
A:CodeFuse-13B,24.2,0.3527,1.5036283312424044,1.510884993727213,1.1242491188275385
A:Phi-1,24.2,0.3527,1.112914551593306,0.3387436547799183,1.0081416673236974
A:TinyLlama-1.1B (3T token checkpoint),24.2,0.3527,5.4703241875387505,13.410972562616251,6.293899958980154
A:PLaMo-13B,24.2,0.3527,1.734793902977229,2.2043817089316873,1.2366974769245183
A:Baichuan 2-7B,24.2,0.3527,2.6201330273189107,4.860399081956732,1.8845497929556514
A:DeciLM 6B,24.2,0.3527,1.3152609476601373,0.945782842980412,1.0544961859033355
A:Persimmon-8B,24.2,0.3527,1.519498121212122,1.5584943636363657,1.131086083398736
A:FLM-101B,24.2,0.3527,0.48357795533048814,-1.5492661340085354,1.4422561750334204
A:XGen-7B,24.2,0.3527,2.154801819957095,3.4644054598712852,1.5036223040373493
A:Baichuan2-13B,24.2,0.3527,2.1062096580036536,3.3186289740109607,1.4689170732151395
A:Jais,24.2,0.3527,1.0835782913302774,0.25073487399083216,1.0045761823130321
A:Refact-1.6B,24.2,0.3527,3.3570856993582736,7.07125709807482,2.668941506174242
A:PULI GPTrio,24.2,0.3527,1.1322592761046526,0.3967778283139578,1.0109895293397888
A:VARCO LLM 2.0 base,24.2,0.3527,1.774735423863233,2.3242062715896985,1.2587573317134344
A:VARCO LLM 2.0 small Finetuning,24.2,0.3527,2.207777787527749,3.6233333625832467,1.5425622567932524
A:VARCO LLM KO/EN-13B-IST ver.1,24.2,0.3527,1.0383249726258605,0.11497491787758163,1.0010030114350472
A:DeciCoder-1B,24.2,0.3527,2.702399332973796,5.107197998921388,1.9610019768305254
A:Japanese-LM-3.6B,24.2,0.3527,0.9356649990991434,-0.19300500270256993,1.0031386972434393
A:Japanese StableLM Base Alpha 7B,24.2,0.3527,1.6900375314635463,2.070112594390639,1.212862482774628
A:Baichuan2-53B,24.2,0.3527,1.2830315061176574,0.8490945183529721,1.0448920893828662
A:Weblab-10B,24.2,0.3527,1.3769410639196145,1.1308231917588434,1.0748857414544029
A:bilingual-gpt-neox-4b,24.2,0.3527,1.8502152270901633,2.55064568127049,1.302423163409926
A:RetNet,24.2,0.3527,0.843279878025077,-0.47016036592476906,1.0207831013710906
A:Baichuan 1-13B,24.2,0.3527,1.6810861564745307,2.0432584694235922,1.208209555759149
A:InternLM,24.2,0.3527,0.852341784641571,-0.44297464607528714,1.0182381854442062
A:CodeGen2.5,24.2,0.3527,2.1051479381711493,3.315443814513448,1.4681696414609275
A:LongNet,24.2,0.3527,1.7118550460199948,2.1355651380599845,1.2243633097671702
A:Polyglot-Ko-12.8B,24.2,0.3527,0.80203196487411,-0.59390410537767,1.0350260185329032
A:Baichuan1-7B,24.2,0.3527,1.9946983206043725,2.9840949618131174,1.3929762279368025
A:WeLM,24.2,0.3527,1.028402647157947,0.08520794147384114,1.0005561182548979
A:PaLM 2,24.2,0.3527,0.7471083639391002,-0.7586749081826994,1.061875062870171
A:StarCoder,24.2,0.3527,0.8063378756301542,-0.5809863731095373,1.0333220164717474
A:ruGPT-3.5 13B,24.2,0.3527,1.4487779687646902,1.3463339062940707,1.1017089966866553
A:Incoder-6.7B,24.2,0.3527,0.6695856178655295,-0.9912431464034115,1.1199421297047618
A:Cerebras-GPT-13B,24.2,0.3527,0.9312869182744961,-0.20613924517651183,1.0035977824500588
A:BloombergGPT,24.2,0.3527,0.7633559462418306,-0.7099321612745083,1.0528790338831704
A:CPM-Bee,24.2,0.3527,0.8245948195112979,-0.5262155414661064,1.026674109080452
A:LightOn Mini,24.2,0.3527,1.0115369731136283,0.034610919340885005,1.000093271649722
A:Palmyra Large 20B,24.2,0.3527,1.1939190433109335,0.5817571299328004,1.0224871382245453
A:gpt-sw3-40b,24.2,0.3527,0.6767810016271523,-0.9696569951185432,1.1133320748674238
A:CodeGen-Mono 16.1B,24.2,0.3527,0.9116146896381033,-0.26515593108569,1.0060860688587945
A:Hyena-2 355M,24.2,0.3527,1.21722304877737,0.6516691463321103,1.0277224530264653
A:Hyena-2 153M,24.2,0.3527,1.6379288776239198,1.9137866328717594,1.186321083462443
A:Hybrid H3-1.3B,24.2,0.3527,2.4518113942572004,4.355434182771601,1.7366560907856337
A:ALM 1.0,24.2,0.3527,1.4377792321893803,1.313337696568141,1.097398770164488
A:Verbatim Memory Transformer (117M),24.2,0.3527,1.5964852035787056,1.7894556107361168,1.1661692784677373
A:CPM-Ant,24.2,0.3527,0.4973403541355821,-1.5079789375932537,1.4035508389169267
A:NeMO Megatron GPT 20B,24.2,0.3527,0.8839656044793702,-0.3481031865618893,1.010834007753763
A:Luminous-supreme,24.2,0.3527,0.8502089236253427,-0.4493732291239718,1.018819450946231
A:Luminous-extended,24.2,0.3527,0.8513386317673438,-0.44598410469796856,1.018510228891743
A:Luminous-base,24.2,0.3527,1.0903125950358123,0.27093778510743705,1.0053115983446304
A:GLM-130B,24.2,0.3527,0.4831556460802407,-1.550533061759278,1.443501010374065
A:BLOOM-1.7B,24.2,0.3527,2.136399346075221,3.4091980382256626,1.4903646731501272
A:GPT-SW3,24.2,0.3527,1.0666393986898497,0.19991819606954908,1.0029538864004082
A:YaLM,24.2,0.3527,0.4788604694568292,-1.5634185916295122,1.456365103725003
A:CodeGeeX,24.2,0.3527,1.4198633695682983,1.2595901087048949,1.0905325410692586
A:BIG-G 137B,24.2,0.3527,0.5722725854542537,-1.2831822436372389,1.2435907725783413
A:GPT-2 Medium (FlashAttention),24.2,0.3527,1.0598422579368583,0.1795267738105748,1.0023968775749956
A:OPT-175B,24.2,0.3527,0.3930904841767001,-1.8207285474698995,1.8161893583202489
A:Sparse all-MLP,24.2,0.3527,0.7480717599462159,-0.7557847201613523,1.0613148385840105
A:PaLM (540B),24.2,0.3527,0.3699606717480434,-1.8901179847558696,1.961560841635728
A:NoPos,24.2,0.3527,0.4105012376030392,-1.7684962871908823,1.7233899586931272
A:Chinchilla,24.2,0.3527,0.9349784474320197,-0.19506465770394077,1.003208470429251
A:GPT3-6.7B + muP,24.2,0.3527,1.2423741430454933,0.72712242913648,1.033880959259178
A:Statement Curriculum Learning,24.2,0.3527,2.869458040185911,5.608374120557732,2.1247352819358913
A:PolyCoder,24.2,0.3527,0.8358504359657619,-0.49244869210271425,1.0230193233429172
A:LaMDA,24.2,0.3527,0.8483751024089019,-0.4548746927732943,1.0193278825149334
A:RETRO-7B,24.2,0.3527,1.3437125121625264,1.0311375364875792,1.0635833915485917
A:AlphaCode,24.2,0.3527,0.9901163387944762,-0.029650983616571258,1.000069934882857
A:Primer (GPT-3 XL-like 1.9B),24.2,0.3527,3.7834256585821824,8.350276975746548,3.228674575987126
A:Fairseq-dense 13B,24.2,0.3527,1.0886010049705022,0.2658030149115065,1.0051198983796947
A:GLaM,24.2,0.3527,0.6093194010993697,-1.172041796701891,1.1879359185613667
A:Gopher (280B),24.2,0.3527,0.33303996275027786,-2.000880111749167,2.2634839783820757
A:Japanese dialog transformers,24.2,0.3527,1.034512637570772,0.10353791271231616,1.0008163375202908
A:Yuan 1.0,24.2,0.3527,0.29123819626153835,-2.126285411215385,2.7635297737645725
A:Megatron-Turing NLG 530B,24.2,0.3527,0.25622306429865216,-2.2313308071040434,3.400059918569923
A:HyperCLOVA 82B,24.2,0.3527,0.51357850792862,-1.4592644762141398,1.3621672309836501
A:HyperCLOVA 204B,24.2,0.3527,0.4640958420589996,-1.6077124738230013,1.5035683675870042
A:NLM,24.2,0.3527,1.4974251271773007,1.492275381531902,1.1216145225071705
A:MEB,24.2,0.3527,0.5158059182079751,-1.4525822453760748,1.3568225842538701
"A:GPT-2 (1.5B, Curriculum Learning 45K)",24.2,0.3527,1.9783715528107784,2.935114658432335,1.3822951841181101
"A:GPT-2 (117M, SLW 110K)",24.2,0.3527,4.1216676955108245,9.365003086532473,3.731172046421074
A:Jurassic-1-Jumbo,24.2,0.3527,0.39073818256519255,-1.8277854523044224,1.8297421267297644
A:EMDR,24.2,0.3527,4.365622649896291,10.096867949688871,4.1269943619458465
A:PanGu-α,24.2,0.3527,0.1838691565244618,-2.4483925304266148,6.222789030990515
A:GLM-10B,24.2,0.3527,0.6836664714509297,-0.9490005856472108,1.1072673446014996
A:GLM-2B,24.2,0.3527,0.8736448226137415,-0.37906553215877536,1.013007833082319
A:AraGPT2-Mega,24.2,0.3527,1.8946669511339316,2.6840008534017947,1.3293217014035108
A:CPM-Large,24.2,0.3527,0.6263532279999303,-1.1209403160002092,1.1661968826972111
A:GShard (dense),24.2,0.3527,2.109792758178269,3.3293782745348075,1.471442948983565
A:GShard (600B),24.2,0.3527,0.43076485868187014,-1.7077054239543894,1.6299755612745688
A:GPT-3 6.7B,24.2,0.3527,1.2450007880560072,0.7350023641680217,1.0345535738487968
A:GPT-3 XL,24.2,0.3527,2.2033452895361534,3.61003586860846,1.5392601851661656
A:GPT-3 Small,24.2,0.3527,5.059747277253522,12.179241831760567,5.414294095141189
A:GPT-3 Medium,24.2,0.3527,3.4979417469753082,7.493825240925925,2.84500505668681
A:GPT-3 Large,24.2,0.3527,2.676985587166031,5.030956761498093,1.9370912223251888
A:GPT-3 2.7B,24.2,0.3527,1.7231781028292152,2.1695343084876457,1.2304208528518208
A:GPT-3 13B,24.2,0.3527,0.9874130298085718,-0.037760910574284545,1.0001137349885925
A:GPT-3 175B (davinci),24.2,0.3527,0.3934050982188365,-1.8197847053434906,1.8143961281348537
A:GPT3-6.7B (rerun of original),24.2,0.3527,1.2423741430454933,0.72712242913648,1.033880959259178
A:FFN SwiGLU,24.2,0.3527,2.212636033899601,3.6379081016988035,1.5461907019568073
A:RMSNorm (Transformer-base),24.2,0.3527,1.734793902977229,2.2043817089316873,1.2366974769245183
A:Megatron-LM (8.3B),24.2,0.3527,1.005764095906381,0.017292287719142818,1.0000234155362797
A:Megatron-LM (2.5B),24.2,0.3527,1.4006468117623345,1.2019404352870036,1.0833850883659972
A:Megatron-LM (355M),24.2,0.3527,3.056957712135987,6.170873136407962,2.322180944879417
A:Megatron-LM (1.2B),24.2,0.3527,1.813405390373673,2.440216171121019,1.2808089936322302
A:Grover-Mega,24.2,0.3527,2.5491469540734704,4.647440862220411,1.8207834317901703
A:GPT-2 (1.5B),24.2,0.3527,1.8675831358831894,2.602749407649568,1.3128297007434098
B:meta-llama/Llama-2-7b-hf,24.2,0.4,2.7256035199059014,5.176810559717705,1.82884329469107
B:meta-llama/Llama-2-13b-hf,24.2,0.4,2.094578361247543,3.2837350837426285,1.3967410986038615
B:meta-llama/Llama-2-70b-hf,24.2,0.4,1.0749914356751529,0.22497430702545862,1.0032728358787941
B:huggyllama/llama-7b,24.2,0.4,2.065621204430214,3.1968636132906414,1.3797988243869619
B:huggyllama/llama-13b,24.2,0.4,1.587393560998551,1.762180682995653,1.1414343842905073
B:huggyllama/llama-30b,24.2,0.4,1.2589748761127406,0.7769246283382218,1.0336282417138998
B:huggyllama/llama-65b,24.2,0.4,0.9527916290206055,-0.14162511293818336,1.0014625494532094
B:meta-llama/Meta-Llama-3-70B,24.2,0.4,2.3850771054354944,4.155231316306484,1.5810179119771777
B:meta-llama/Meta-Llama-3-8B,24.2,0.4,5.688771468525054,14.066314405575163,5.420453118360386
B:meta-llama/Llama-3.1-405B,24.2,0.4,1.203305834028765,0.609917502086295,1.0216070655778002
B:meta-llama/Llama-3.1-70B,24.2,0.4,2.3850771054354944,4.155231316306484,1.5810179119771777
B:meta-llama/Llama-3.1-8B,24.2,0.4,5.688771468525054,14.066314405575163,5.420453118360386
B:Qwen/Qwen1.5-72B,24.2,0.4,1.240783654759321,0.7223509642779629,1.0294600596725019
B:Qwen/Qwen1.5-32B,24.2,0.4,1.9163693234935169,2.7491079704805506,1.296774921148793
B:Qwen/Qwen1.5-14B,24.2,0.4,2.6716719192183698,5.015015757655109,1.7873579956059642
B:Qwen/Qwen1.5-7B,24.2,0.4,3.405815575490258,7.217446726470774,2.4234204764324656
B:Qwen/Qwen1.5-4B,24.2,0.4,3.6299719755362965,7.889915926608889,2.6484004489266235
B:Qwen/Qwen1.5-1.8B,24.2,0.4,4.930953310142307,11.792859930426921,4.247616720795397
B:Qwen/Qwen1.5-0.5B,24.2,0.4,7.615916057912354,19.847748173737063,9.269406875184583
B:Qwen/Qwen-72B,24.2,0.4,1.240783654759321,0.7223509642779629,1.0294600596725019
B:Qwen/Qwen-14B,24.2,0.4,2.381264465038708,4.143793395116123,1.5784347938262777
B:Qwen/Qwen-7B,24.2,0.4,2.7763973897281886,5.329192169184566,1.8686776744109803
B:Qwen/Qwen2-72B,24.2,0.4,1.7373386532855672,2.2120159598567017,1.2072062252388722
B:Qwen/Qwen2-7B,24.2,0.4,4.283818311069259,9.851454933207778,3.3885335689841116
B:Qwen/Qwen2-1.5B,24.2,0.4,8.111222192346222,21.333666577038667,10.471706582992052
B:Qwen/Qwen2-0.5B,24.2,0.4,15.87245300135331,44.617359004059935,42.572684136393285
B:deepseek-ai/DeepSeek-V2,24.2,0.4,3.026775035273143,6.080325105819428,2.0758047472060626
B:deepseek-ai/DeepSeek-Coder-V2-Base,24.2,0.4,3.3191448397290473,6.957434519187142,2.340309798867247
B:01-ai/Yi-6B,24.2,0.4,3.344287640591887,7.032862921775662,2.3641978910785135
B:01-ai/Yi-34B,24.2,0.4,1.670147987907735,2.0104439637232048,1.176628314050073
B:01-ai/Yi-1.5-34B,24.2,0.4,1.796500957826328,2.389502873478984,1.2355384096498883
B:01-ai/Yi-1.5-9B,24.2,0.4,3.0947262218749128,6.284178665624738,2.135102765108458
B:01-ai/Yi-1.5-6B,24.2,0.4,3.5972955648658247,7.7918866945974745,2.6146998711221032
B:google/gemma-7b,24.2,0.4,3.847675042367928,8.543025127103784,2.8808560275137602
B:google/gemma-2b,24.2,0.4,4.761217018129505,11.283651054388516,4.0098326985713975
B:google/gemma-2-27b,24.2,0.4,3.296480106846685,6.889440320540055,2.318931393402381
B:google/gemma-2-9b,24.2,0.4,4.182240364963044,9.546721094889133,3.265241534615146
B:google/gemma-2-2b,24.2,0.4,3.980529980823139,8.941589942469417,3.029532159292397
B:tiiuae/falcon-180B,24.2,0.4,0.9171776291442555,-0.24846711256723353,1.0046809139538735
B:tiiuae/falcon-40b,24.2,0.4,0.9950706440000325,-0.014788067999902399,1.000015261894955
B:tiiuae/falcon-7b,24.2,0.4,2.363540821383532,4.090622464150595,1.5664832918395664
B:tiiuae/falcon-rw-1b,24.2,0.4,2.9113945946412705,5.734183783923811,1.978133052284717
B:microsoft/phi-2,24.2,0.4,3.36764967464965,7.10294902394895,2.386556595546586
B:microsoft/phi-1_5,24.2,0.4,1.8038760912195193,2.411628273658558,1.239159904797483
B:bigscience/bloom-560m,24.2,0.4,3.6353330694283046,7.905999208284914,2.653959138173009
B:bigscience/bloom-1b1,24.2,0.4,2.809211915657866,5.427635746973598,1.89480463289611
B:bigscience/bloom-3b,24.2,0.4,1.8560047162485762,2.5680141487457284,1.2653099826203131
B:bigscience/bloom-7b1,24.2,0.4,1.3177469441910965,0.9532408325732895,1.0485763615703525
B:bigscience/bloom,24.2,0.4,0.3744702553968822,-1.8765892338093535,1.7864194291954958
B:EleutherAI/gpt-neox-20b,24.2,0.4,0.9792358617098564,-0.06229241487043069,1.0002752050411554
B:EleutherAI/gpt-neo-2.7B,24.2,0.4,2.1202619924880683,3.360785977464205,1.4119896265524738
B:EleutherAI/gpt-neo-1.3B,24.2,0.4,2.6961306948270773,5.088392084481232,1.8060687029684748
B:EleutherAI/gpt-neo-125m,24.2,0.4,6.284671435761893,15.854014307285677,6.4743089440436465
B:EleutherAI/gpt-j-6b,24.2,0.4,1.4978286210331646,1.4934858630994938,1.1066439071011542
B:facebook/opt-6.7b,24.2,0.4,1.279064467626936,0.8371934028808081,1.0384892053638484
B:facebook/opt-1.3b,24.2,0.4,2.4645918872612933,4.39377566178388,1.6358666767468666
B:facebook/opt-350m,24.2,0.4,4.165768558292206,9.497305674876618,3.245539508740275
B:facebook/opt-13b,24.2,0.4,0.9811717028066972,-0.056484891579908436,1.0002258325368372
B:facebook/opt-2.7b,24.2,0.4,1.8398264148097556,2.5194792444292666,1.2570914411576024
B:facebook/opt-30b,24.2,0.4,0.7022210657404298,-0.8933368027787107,1.0807996407512692
B:facebook/opt-125m,24.2,0.4,6.28866340731325,15.86599022193975,6.481770055924782
B:facebook/opt-66b,24.2,0.4,0.5122769100445116,-1.4631692698664653,1.3159660181524873
B:mosaicml/mpt-30b,24.2,0.4,1.136646323965859,0.4099389718975772,1.0102988117495597
B:mosaicml/mpt-7b,24.2,0.4,2.0343919917627113,3.103175975288134,1.3618267018422119
B:facebook/xglm-564M,24.2,0.4,4.222310951918627,9.666932855755881,3.313508770921091
B:facebook/xglm-1.7B,24.2,0.4,2.71570309219835,5.1471092765950495,1.8211651209422595
B:facebook/xglm-4.5B,24.2,0.4,1.7531750858954052,2.2595252576862155,1.2146634128402598
B:facebook/xglm-7.5B,24.2,0.4,1.499813816223881,1.499441448671643,1.107375643036258
B:codellama/CodeLlama-7b-hf,24.2,0.4,2.9895620593730237,5.968686178119071,2.0438885659453137
B:codellama/CodeLlama-13b-hf,24.2,0.4,2.2974320646812343,3.892296194043703,1.5227289697110151
B:codellama/CodeLlama-34b-hf,24.2,0.4,1.5694793206522475,1.7084379619567425,1.134192212636407
B:codellama/CodeLlama-70b-hf,24.2,0.4,1.2676376682246382,0.8029130046739146,1.0356916971236136
B:bigcode/starcoderbase-1b,24.2,0.4,4.208603370637782,9.625810111913346,3.29694318555446
B:bigcode/starcoderbase-3b,24.2,0.4,2.855126478595084,5.5653794357852515,1.9318784453099154
B:bigcode/starcoderbase-7b,24.2,0.4,1.9760066374747633,2.92801991242429,1.3290719780205824
B:bigcode/starcoderbase,24.2,0.4,1.480270807025712,1.440812421077136,1.1002530824433634
B:bigcode/starcoder2-15b,24.2,0.4,2.6222316781547566,4.86669503446427,1.7500622401816053
B:bigcode/starcoder2-7b,24.2,0.4,3.3997880145339514,7.199364043601854,2.417570719117961
B:bigcode/starcoder2-3b,24.2,0.4,4.584385078138385,10.753155234415154,3.7715866151501047
B:deepseek-ai/deepseek-coder-1.3b-base,24.2,0.4,5.263910674582543,12.791732023747628,4.740307597561961
B:deepseek-ai/deepseek-coder-6.7b-base,24.2,0.4,2.725264616585015,5.1757938497550455,1.8285799971098557
B:deepseek-ai/deepseek-coder-33b-base,24.2,0.4,1.4377521573149576,1.313256471944873,1.0853947062978697
B:openlm-research/open_llama_3b_v2,24.2,0.4,2.855126478595084,5.5653794357852515,1.9318784453099154
B:openlm-research/open_llama_7b_v2,24.2,0.4,2.0343919917627113,3.103175975288134,1.3618267018422119
B:openlm-research/open_llama_7b,24.2,0.4,2.0343919917627113,3.103175975288134,1.3618267018422119
B:openlm-research/open_llama_3b,24.2,0.4,2.855126478595084,5.5653794357852515,1.9318784453099154
B:openlm-research/open_llama_13b,24.2,0.4,1.588168261512673,1.7645047845380193,1.1417506720200727
B:deepseek-ai/deepseek-llm-67b-base,24.2,0.4,1.0875667732608518,0.2627003197825555,1.0044124184995764
B:deepseek-ai/deepseek-llm-7b-base,24.2,0.4,2.6843963267439226,5.053188980231768,1.7970705836917444
B:deepseek-ai/deepseek-moe-16b-base,24.2,0.4,3.872778328011127,8.618334984033382,2.908551098629386
B:stabilityai/stablelm-base-alpha-3b,24.2,0.4,3.3578543581304197,7.073563074391259,2.3771628924533688
B:stabilityai/stablelm-base-alpha-7b-v2,24.2,0.4,2.126953512157709,3.380860536473127,1.4159964047595615
B:stabilityai/stablelm-2-1_6b,24.2,0.4,4.791491053330123,11.37447315999037,4.051587911418564
B:stabilityai/stablelm-base-alpha-7b,24.2,0.4,2.3926057451043135,4.17781723531294,1.586131297078599
B:RWKV/rwkv-4-169m-pile,24.2,0.4,5.790615756150062,14.371847268450187,5.5922159833620535
B:RWKV/rwkv-4-430m-pile,24.2,0.4,3.9855847396099615,8.956754218829884,3.0352915648365326
B:RWKV/rwkv-4-1b5-pile,24.2,0.4,2.417925558381309,4.253776675143927,1.6034510453833706
B:RWKV/rwkv-4-7b-pile,24.2,0.4,1.3056904076647116,0.9170712229941347,1.0453324966958117
B:RWKV/rwkv-4-14b-pile,24.2,0.4,0.9895282908155593,-0.03141512755332221,1.000069262150424
B:RWKV/rwkv-4-3b-pile,24.2,0.4,1.8324449127137272,2.4973347381411815,1.2533722161375287
B:togethercomputer/RedPajama-INCITE-Base-7B-v0.1,24.2,0.4,2.0343919917627113,3.103175975288134,1.3618267018422119
B:togethercomputer/RedPajama-INCITE-Base-3B-v1,24.2,0.4,2.6113275251060184,4.833982575318055,1.741931391110324
B:LLM360/Amber,24.2,0.4,2.2649625626351964,3.794887687905589,1.5017183269614973
B:Salesforce/codegen-6B-nl,24.2,0.4,1.4379187730174314,1.3137563190522943,1.0854511807839515
B:Salesforce/codegen-16B-nl,24.2,0.4,0.9712854004925711,-0.08614379852228682,1.0005306495578359
B:HuggingFaceTB/SmolLM-135M,24.2,0.4,8.057977623457347,21.17393287037204,10.338108753164903
B:HuggingFaceTB/SmolLM-360M,24.2,0.4,5.424213662923696,13.272640988771089,4.990084897789192
B:HuggingFaceTB/SmolLM-1.7B,24.2,0.4,3.5738443975724916,7.721533192717475,2.5907043322398335
B:cerebras/Cerebras-GPT-111M,24.2,0.4,0.9265862513558697,-0.22024124593239092,1.003639338650804
B:cerebras/Cerebras-GPT-256M,24.2,0.4,0.9265862513558697,-0.22024124593239092,1.003639338650804
B:cerebras/Cerebras-GPT-590M,24.2,0.4,0.9265862513558697,-0.22024124593239092,1.003639338650804
B:cerebras/Cerebras-GPT-1.3B,24.2,0.4,0.9265862513558697,-0.22024124593239092,1.003639338650804
B:cerebras/Cerebras-GPT-2.7B,24.2,0.4,0.9265862513558697,-0.22024124593239092,1.003639338650804
B:cerebras/Cerebras-GPT-6.7B,24.2,0.4,0.9265862513558697,-0.22024124593239092,1.003639338650804
B:cerebras/btlm-3b-8k-base,24.2,0.4,2.3688216739455243,4.1064650218365735,1.5700345669232998
B:h2oai/h2o-danube-1.8b-base,24.2,0.4,3.4783991823067892,7.435197546920367,2.494683646057717
B:h2oai/h2o-danube2-1.8b-base,24.2,0.4,5.397938375373597,13.193815126120791,4.948578677444381
